central_frequency,tiling,beam_fwhm,beam_name,ra,dec
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0609-6424,92.43243243243242,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0629-6424,97.2972972972973,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0648-6424,102.16216216216216,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0708-6424,107.02702702702702,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0727-6424,111.89189189189189,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0747-6424,116.75675675675677,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0806-6424,121.62162162162161,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0825-6424,126.4864864864865,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0845-6424,131.35135135135135,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0904-6424,136.21621621621622,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0924-6424,141.0810810810811,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0943-6424,145.94594594594594,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1003-6424,150.8108108108108,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1022-6424,155.67567567567568,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1042-6424,160.54054054054055,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1101-6424,165.40540540540542,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1121-6424,170.27027027027026,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1140-6424,175.13513513513513,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1200-6424,180.0,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1219-6424,184.86486486486484,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1238-6424,189.7297297297297,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1258-6424,194.5945945945946,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1317-6424,199.45945945945945,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1337-6424,204.32432432432432,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1356-6424,209.18918918918916,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1416-6424,214.05405405405403,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1435-6424,218.91891891891893,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1455-6424,223.78378378378378,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1514-6424,228.64864864864865,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1534-6424,233.51351351351354,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1553-6424,238.37837837837836,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1612-6424,243.24324324324323,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1632-6424,248.1081081081081,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1651-6424,252.972972972973,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1711-6424,257.83783783783787,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1730-6424,262.7027027027027,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1750-6424,267.56756756756755,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1809-6424,272.43243243243245,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1829-6424,277.29729729729723,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1848-6424,282.1621621621622,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1908-6424,287.02702702702703,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1927-6424,291.8918918918919,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1947-6424,296.7567567567568,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2006-6424,301.6216216216216,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2025-6424,306.4864864864865,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2045-6424,311.35135135135135,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2104-6424,316.2162162162162,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2124-6424,321.0810810810811,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2143-6424,325.94594594594594,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2203-6424,330.81081081081084,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2222-6424,335.6756756756757,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2242-6424,340.5405405405405,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2301-6424,345.4054054054054,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2321-6424,350.27027027027026,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2340-6424,355.1351351351351,-64.40074931373233
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0009-6234,2.278481012658228,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0027-6234,6.835443037974684,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0045-6234,11.39240506329114,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0103-6234,15.949367088607595,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0122-6234,20.506329113924053,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0140-6234,25.06329113924051,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0158-6234,29.62025316455696,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0216-6234,34.17721518987342,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0234-6234,38.73417721518988,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0253-6234,43.29113924050633,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0311-6234,47.84810126582279,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0329-6234,52.405063291139236,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0347-6234,56.9620253164557,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0406-6234,61.51898734177216,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0424-6234,66.0759493670886,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0442-6234,70.63291139240505,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0500-6234,75.18987341772151,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0519-6234,79.74683544303798,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0537-6234,84.30379746835442,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0555-6234,88.86075949367088,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0613-6234,93.41772151898734,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0631-6234,97.9746835443038,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0650-6234,102.53164556962024,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0708-6234,107.0886075949367,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0726-6234,111.64556962025316,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0744-6234,116.20253164556964,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0803-6234,120.7594936708861,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0821-6234,125.31645569620252,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0839-6234,129.873417721519,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0857-6234,134.43037974683546,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0915-6234,138.9873417721519,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0934-6234,143.54430379746836,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0952-6234,148.10126582278482,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1010-6234,152.65822784810126,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1028-6234,157.21518987341776,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1047-6234,161.7721518987342,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1105-6234,166.32911392405063,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1123-6234,170.8860759493671,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1141-6234,175.44303797468356,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1200-6234,180.0,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1218-6234,184.55696202531647,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1236-6234,189.1139240506329,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1254-6234,193.6708860759494,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1312-6234,198.22784810126583,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1331-6234,202.78481012658224,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1349-6234,207.34177215189874,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1407-6234,211.8987341772152,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1425-6234,216.45569620253167,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1444-6234,221.0126582278481,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1502-6234,225.56962025316454,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1520-6234,230.12658227848104,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1538-6234,234.68354430379745,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1556-6234,239.24050632911397,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1615-6234,243.79746835443038,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1633-6234,248.35443037974682,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1651-6234,252.91139240506334,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1709-6234,257.46835443037975,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1728-6234,262.02531645569616,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1746-6234,266.5822784810127,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1804-6234,271.13924050632914,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1822-6234,275.69620253164555,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1841-6234,280.2531645569621,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1859-6234,284.8101265822785,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1917-6234,289.36708860759495,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1935-6234,293.9240506329114,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1953-6234,298.4810126582278,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2012-6234,303.0379746835443,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2030-6234,307.59493670886076,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2048-6234,312.1518987341773,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2106-6234,316.7088607594937,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2125-6234,321.26582278481015,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2143-6234,325.8227848101266,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2201-6234,330.37974683544303,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2219-6234,334.9367088607595,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2237-6234,339.49367088607596,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2256-6234,344.0506329113924,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2314-6234,348.6075949367089,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2332-6234,353.16455696202536,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2350-6234,357.72151898734177,-62.57223140757034
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0000-6044,0.0,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0017-6044,4.285714285714286,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0034-6044,8.571428571428571,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0051-6044,12.857142857142858,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0108-6044,17.142857142857142,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0125-6044,21.428571428571427,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0142-6044,25.714285714285715,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0200-6044,29.999999999999996,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0217-6044,34.285714285714285,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0234-6044,38.57142857142857,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0251-6044,42.857142857142854,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0308-6044,47.14285714285714,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0325-6044,51.42857142857143,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0342-6044,55.714285714285715,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0400-6044,59.99999999999999,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0417-6044,64.28571428571429,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0434-6044,68.57142857142857,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0451-6044,72.85714285714286,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0508-6044,77.14285714285714,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0525-6044,81.42857142857142,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0542-6044,85.71428571428571,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0600-6044,90.0,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0617-6044,94.28571428571428,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0634-6044,98.57142857142857,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0651-6044,102.85714285714286,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0708-6044,107.14285714285715,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0725-6044,111.42857142857143,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0742-6044,115.71428571428571,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0800-6044,119.99999999999999,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0817-6044,124.28571428571429,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0834-6044,128.57142857142858,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0851-6044,132.85714285714286,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0908-6044,137.14285714285714,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0925-6044,141.42857142857142,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0942-6044,145.71428571428572,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1000-6044,149.99999999999997,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1017-6044,154.28571428571428,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1034-6044,158.57142857142858,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1051-6044,162.85714285714283,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1108-6044,167.14285714285714,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1125-6044,171.42857142857142,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1142-6044,175.7142857142857,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1200-6044,180.0,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1217-6044,184.28571428571428,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1234-6044,188.57142857142856,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1251-6044,192.85714285714286,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1308-6044,197.14285714285714,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1325-6044,201.42857142857144,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1342-6044,205.71428571428572,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1400-6044,210.0,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1417-6044,214.2857142857143,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1434-6044,218.57142857142858,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1451-6044,222.85714285714286,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1508-6044,227.14285714285714,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1525-6044,231.42857142857142,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1542-6044,235.71428571428572,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1600-6044,239.99999999999997,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1617-6044,244.28571428571428,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1634-6044,248.57142857142858,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1651-6044,252.85714285714283,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1708-6044,257.14285714285717,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1725-6044,261.42857142857144,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1742-6044,265.7142857142857,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1800-6044,270.0,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1817-6044,274.2857142857143,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1834-6044,278.57142857142856,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1851-6044,282.85714285714283,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1908-6044,287.14285714285717,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1925-6044,291.42857142857144,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1942-6044,295.7142857142857,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2000-6044,299.99999999999994,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2017-6044,304.28571428571433,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2034-6044,308.57142857142856,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2051-6044,312.85714285714283,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2108-6044,317.14285714285717,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2125-6044,321.42857142857144,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2142-6044,325.71428571428567,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2200-6044,330.0,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2217-6044,334.2857142857143,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2234-6044,338.5714285714286,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2251-6044,342.85714285714283,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2308-6044,347.14285714285717,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2325-6044,351.4285714285714,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_2342-6044,355.7142857142857,-60.74371350140838
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0008-5854,2.0224719101123596,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0024-5854,6.067415730337078,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0040-5854,10.112359550561798,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0056-5854,14.157303370786519,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0112-5854,18.202247191011235,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0129-5854,22.247191011235955,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0145-5854,26.292134831460675,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0201-5854,30.337078651685395,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0217-5854,34.38202247191011,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0233-5854,38.42696629213483,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0249-5854,42.47191011235955,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0306-5854,46.51685393258426,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0322-5854,50.56179775280899,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0338-5854,54.606741573033716,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0354-5854,58.651685393258425,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0410-5854,62.696629213483156,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0426-5854,66.74157303370787,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0443-5854,70.7865168539326,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0459-5854,74.8314606741573,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0515-5854,78.87640449438202,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0531-5854,82.92134831460675,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0547-5854,86.96629213483146,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0604-5854,91.01123595505616,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0620-5854,95.0561797752809,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0636-5854,99.10112359550563,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0652-5854,103.14606741573034,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0708-5854,107.19101123595507,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0724-5854,111.23595505617978,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0741-5854,115.28089887640448,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0757-5854,119.32584269662921,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0813-5854,123.37078651685394,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0829-5854,127.41573033707864,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0845-5854,131.46067415730337,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0902-5854,135.5056179775281,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0918-5854,139.55056179775283,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0934-5854,143.59550561797752,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_0950-5854,147.64044943820224,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1006-5854,151.68539325842696,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1022-5854,155.73033707865167,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1039-5854,159.77528089887642,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1055-5854,163.82022471910113,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1111-5854,167.86516853932585,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1127-5854,171.91011235955057,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1143-5854,175.95505617977528,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1200-5854,179.99999999999997,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1216-5854,184.04494382022472,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1232-5854,188.08988764044943,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1248-5854,192.13483146067418,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1304-5854,196.1797752808989,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1320-5854,200.22471910112358,-58.91519559524639
155.47,hex_relax,2.985957237092758,hex_relax_beam_155_1337-5854,204.26966292134833,-58.91519559524639
